,state,catId,catName,category
415,IN,25,Parents & Family,2
416,IN,27,Photography,2
417,IN,28,Religion & Beliefs,7
418,IN,30,Singles,3
419,IN,31,Socializing,13
420,IN,32,Sports & Recreation,4
421,IN,33,Support,4
422,IN,34,Tech,38
423,IN,36,Writing,4
424,KS,1,Arts & Culture,2
425,KS,2,Career & Business,27
426,KS,4,Community & Environment,4
427,KS,5,Dancing,3
428,KS,6,Education & Learning,2
429,KS,9,Fitness,1
430,KS,10,Food & Drink,9
431,KS,11,Games,8
432,KS,13,Movements & Politics,5
433,KS,14,Health & Wellbeing,5
434,KS,16,Language & Ethnic Identity,2
435,KS,17,Lifestyle,1
436,KS,18,Book Clubs,1
437,KS,20,Movies & Film,1
438,KS,21,Music,2
439,KS,22,New Age & Spirituality,7
440,KS,23,Outdoors & Adventure,4
441,KS,25,Parents & Family,4
442,KS,26,Pets & Animals,4
443,KS,27,Photography,1
444,KS,28,Religion & Beliefs,8
445,KS,29,Sci-Fi & Fantasy,1
446,KS,30,Singles,1
447,KS,31,Socializing,4
448,KS,32,Sports & Recreation,4
449,KS,33,Support,3
450,KS,34,Tech,16
451,KS,36,Writing,6
452,KY,2,Career & Business,8
453,KY,3,Cars & Motorcycles,1
454,KY,4,Community & Environment,1
455,KY,6,Education & Learning,6
456,KY,9,Fitness,1
457,KY,10,Food & Drink,8
458,KY,11,Games,7
459,KY,12,LGBT,1
460,KY,13,Movements & Politics,1
461,KY,14,Health & Wellbeing,6
462,KY,15,Hobbies & Crafts,3
463,KY,16,Language & Ethnic Identity,6
464,KY,18,Book Clubs,2
465,KY,20,Movies & Film,1
466,KY,21,Music,1
467,KY,22,New Age & Spirituality,10
468,KY,23,Outdoors & Adventure,7
469,KY,24,Paranormal,1
470,KY,25,Parents & Family,3
471,KY,26,Pets & Animals,1
472,KY,28,Religion & Beliefs,8
473,KY,30,Singles,1
474,KY,31,Socializing,9
475,KY,32,Sports & Recreation,7
476,KY,33,Support,2
477,KY,34,Tech,13
478,LA,1,Arts & Culture,8
479,LA,2,Career & Business,29
480,LA,4,Community & Environment,4
481,LA,5,Dancing,11
482,LA,6,Education & Learning,6
483,LA,9,Fitness,5
484,LA,10,Food & Drink,17
485,LA,11,Games,8
486,LA,12,LGBT,6
487,LA,13,Movements & Politics,5
488,LA,14,Health & Wellbeing,30
489,LA,15,Hobbies & Crafts,3
490,LA,16,Language & Ethnic Identity,21
491,LA,17,Lifestyle,2
492,LA,18,Book Clubs,14
493,LA,20,Movies & Film,12
494,LA,21,Music,5
495,LA,22,New Age & Spirituality,22
496,LA,23,Outdoors & Adventure,9
497,LA,25,Parents & Family,6
498,LA,28,Religion & Beliefs,16
499,LA,29,Sci-Fi & Fantasy,3
500,LA,30,Singles,2
501,LA,31,Socializing,16
502,LA,32,Sports & Recreation,4
503,LA,33,Support,7
504,LA,34,Tech,39
505,LA,36,Writing,6
506,MA,1,Arts & Culture,4
507,MA,2,Career & Business,22
508,MA,3,Cars & Motorcycles,1
509,MA,5,Dancing,1
510,MA,6,Education & Learning,9
511,MA,8,Fashion & Beauty,2
512,MA,9,Fitness,8
513,MA,10,Food & Drink,8
514,MA,11,Games,4
